Age,Gender,Income,Balance,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn
41,2,1,2038090.95,3,0,2,1,1,0
32,1,3,84600,1,1,1,1,2,0
43,1,1,138942,3,0,2,1,1,0
36,1,2,710371.62,1,1,2,1,1,0
33,1,2,185400.54,2,1,2,1,2,0
33,1,3,213806.7,4,0,1,1,1,0
29,2,2,615761.01,4,1,1,0,3,0
56,1,1,2265597.81,0,0,1,1,2,0
26,2,1,1297420.74,1,1,1,1,1,0
39,1,3,616802.94,2,1,2,1,1,0
40,2,3,246844.26,3,1,4,1,1,0
62,2,1,1881112.14,0,1,1,1,1,0
33,2,3,966876.48,1,1,2,1,2,1
37,1,3,788754.87,4,0,4,1,3,0
38,2,3,719339.85,2,1,1,1,2,0
28,1,2,242901.27,2,0,2,1,2,0
36,1,3,1031298.48,4,1,2,1,3,0
49,2,4,289348.92,1,1,2,1,2,0
47,2,2,1166456.16,3,1,2,0,1,0
42,1,2,831897,2,1,1,0,1,0
43,2,3,884289.96,1,1,1,1,2,1
38,1,3,618942.96,5,1,2,0,1,0
33,2,4,1262583.54,4,1,1,1,3,0
36,2,3,673202.52,4,1,2,0,2,0
35,2,3,226837.71,3,1,2,1,1,0
44,1,1,2016924.75,1,1,2,0,1,0
40,2,3,136773,3,1,1,1,2,0
32,1,1,176843.07,1,1,2,1,1,0
42,1,1,903076.2,0,0,1,1,3,1
45,2,4,1131316.11,2,1,1,1,1,0
39,2,2,1549053.63,0,0,1,1,3,0
35,2,4,57357,3,0,2,0,1,0
47,2,1,868161.24,3,0,1,1,1,0
49,2,3,1482268.86,4,0,2,0,2,0
48,1,2,225436.5,4,0,2,1,2,0
34,1,2,135477,2,0,1,1,2,1
41,1,2,585590.4,5,0,2,1,1,1
48,2,2,1079190.54,3,0,2,1,1,1
30,1,3,501758.55,2,0,2,0,2,0
52,2,4,1543740.21,1,0,1,1,1,1
24,2,1,464955.84,1,1,1,0,1,0
45,2,4,930402.63,3,0,1,0,2,0
50,2,1,49284,4,1,2,1,3,0
63,1,2,435965.4,3,0,1,1,1,1
45,2,4,977252.67,3,0,1,0,1,0
55,2,2,1040126.13,2,1,2,1,1,0
46,1,3,1195802.91,4,1,2,1,1,1
34,1,1,809708.31,4,0,1,0,1,0
42,1,3,954822.78,1,0,2,1,2,0
43,1,3,762107.94,2,0,1,1,3,0
38,2,3,1137282.3,1,0,1,0,1,1
29,2,1,1008580.32,1,0,1,1,1,0
38,1,4,278162.37,4,0,1,1,3,1
40,1,3,309962.16,4,1,2,1,3,1
51,1,2,96800.76,3,0,2,1,1,0
51,2,2,33831,1,0,2,1,1,1
34,1,1,308909.52,4,1,1,1,1,0
43,1,2,1448669.97,3,0,2,1,3,1
39,2,3,1357984.44,1,1,1,1,2,0
33,2,2,1505381.4,3,1,1,0,1,0
45,2,2,443178,4,0,2,1,2,0
30,1,2,86670,2,1,2,1,3,0
41,2,2,957957.3,3,1,1,0,1,0
33,1,2,1144434.42,2,0,2,0,3,0
39,2,1,222578.19,0,1,1,0,2,1
47,2,4,791914.5,3,1,2,1,1,1
45,1,3,444033.54,0,1,1,0,1,0
29,1,1,163132.65,2,0,1,1,1,0
38,1,1,1379225.07,4,1,1,1,2,1
49,2,1,399592.98,0,1,1,1,3,1
24,1,3,103005,2,1,2,1,2,0
35,2,4,437808.78,2,0,1,1,1,0
57,2,3,2298385.89,0,0,1,0,3,1
55,2,1,303898.14,1,0,2,0,1,0
59,1,1,442034.01,3,1,2,0,2,0
55,2,4,1555114.5,2,1,1,1,3,0
46,1,4,1373255.19,0,1,4,0,3,0
42,1,4,76720.23,0,0,1,1,2,1
33,2,3,1389754.44,3,0,2,1,1,1
30,2,1,49923,0,1,2,0,2,0
36,2,3,1203341.4,3,0,2,0,1,0
42,1,3,301931.01,1,1,2,1,2,0
40,1,1,1378205.64,4,1,1,1,1,1
49,2,1,940572.9,3,1,1,0,3,0
31,1,1,1057807.71,1,0,1,1,2,0
37,1,1,1713778.47,2,0,2,1,2,1
41,1,3,146032.47,1,0,2,0,3,1
37,2,1,1419444.09,3,1,1,0,1,0
28,2,4,691025.94,4,0,1,1,1,0
40,2,1,748070.82,4,0,1,1,2,0
70,1,2,878793.57,3,1,1,1,3,0
37,1,1,705668.4,2,0,2,1,1,0
28,2,1,746654.22,3,1,1,1,2,0
46,2,4,1619689.86,3,1,1,0,2,1
49,2,1,614722.59,4,0,1,1,1,0
43,2,4,1346860.08,4,1,1,1,1,0
40,2,1,1457465.67,4,0,2,0,2,0
31,2,3,599694.66,4,1,1,0,3,0
38,2,1,460239.57,1,1,2,1,2,0
51,2,4,742804.29,0,1,2,1,1,0
40,2,4,1140019.92,1,1,2,1,1,0
37,2,4,320997.24,3,1,4,1,3,0
46,2,1,2017469.07,1,0,1,1,2,1
45,1,2,1799485.11,4,0,1,0,2,0
30,1,1,634276.53,2,0,4,0,1,0
44,2,1,365066.55,4,1,2,1,3,0
42,1,2,737819.73,2,0,2,0,2,0
30,2,4,848850.84,3,0,2,1,3,0
37,1,3,344995.2,0,1,2,1,2,0
62,2,4,440577.72,3,1,2,0,1,0
43,2,4,128205.99,2,1,2,0,3,0
36,2,3,734403.96,5,1,1,0,3,0
38,2,2,1356529.68,3,1,1,1,3,0
55,1,2,1547603.28,1,0,1,1,2,0
38,1,2,1619313.03,4,1,2,0,2,0
57,2,1,603379.8,4,1,1,1,2,0
31,1,2,320699.7,3,1,2,1,3,0
51,2,3,384705.09,2,1,1,1,1,0
45,2,2,604006.74,3,0,1,1,3,0
53,1,3,423738,1,1,2,1,2,0
42,2,3,819577.98,4,1,1,1,1,0
27,1,2,322732.71,3,0,1,1,1,0
53,1,3,881156.34,1,1,1,1,3,0
38,2,4,437895,4,0,1,1,1,0
32,2,1,573327.72,3,0,2,1,3,0
47,2,2,929617.65,0,1,2,1,1,1
36,1,4,431155.89,1,1,2,0,1,0
48,2,3,1297373.76,1,1,2,1,1,1
33,2,3,99451.98,0,0,1,0,2,0
37,2,2,962484.21,2,0,2,1,1,0
36,1,2,1237839.03,3,0,1,0,1,0
46,2,3,36846,4,0,4,1,3,1
47,1,3,48375,1,0,1,0,1,0
29,1,3,981607.59,1,0,2,1,1,0
37,1,1,1617998.13,2,1,2,0,3,0
47,1,1,826668.99,2,1,1,1,3,0
45,1,4,1128599.19,2,0,1,1,2,0
48,2,2,1179438.12,4,1,1,0,1,0
43,2,1,799898.67,1,0,4,0,1,0
28,2,1,60452.91,0,1,1,1,1,0
37,2,1,1348725.51,0,1,1,1,2,0
30,2,1,942829.56,5,0,1,0,1,0
39,2,2,17163,3,0,2,1,1,0
35,2,3,932618.7,4,0,1,1,1,0
34,2,2,806864.31,5,0,2,1,2,1
30,2,4,854788.05,3,1,2,1,3,0
37,1,3,1699486.11,2,1,1,1,2,0
41,1,4,1248146.55,1,1,2,0,3,0
26,2,3,1898412.39,3,1,1,1,3,0
35,2,1,643204.35,3,0,2,0,3,0
41,2,2,96219,4,1,2,1,1,0
39,1,3,1664890.92,4,1,1,1,3,0
70,2,4,613307.61,3,1,1,0,1,1
31,2,3,89433,3,0,2,1,1,0
55,2,4,638499.15,1,0,1,1,2,0
35,1,4,374154.66,0,1,1,0,3,0
30,2,2,966368.97,3,1,1,1,1,1
37,1,3,1021154.76,4,1,1,1,1,0
39,2,2,564602.31,4,0,1,0,3,0
36,2,2,938595.87,3,0,2,0,2,0
56,2,3,1402929.99,4,0,1,0,3,0
61,1,1,890421.84,2,1,2,0,2,1
29,2,1,933705.63,0,1,2,1,2,0
53,2,2,150095.43,3,0,1,0,1,0
39,2,1,78680.61,1,0,1,1,1,0
55,1,3,853491.06,2,0,1,1,1,1
42,1,2,65079,3,0,2,1,1,1
36,2,4,892464.03,4,0,1,1,3,1
52,2,2,896212.89,3,0,2,0,1,1
44,2,4,636892.02,4,1,2,1,1,0
38,2,1,1718564.49,0,1,1,0,3,0
38,1,4,302329.8,1,1,2,0,3,0
33,2,1,288376.47,1,1,1,1,3,0
31,1,3,671189.4,4,1,2,0,3,0
46,1,4,1175220.27,1,1,4,1,2,1
45,2,3,1471837.5,2,0,1,0,1,0
37,1,1,1245492.09,1,0,4,1,1,0
43,2,1,100611,1,1,1,0,1,0
38,2,2,1620938.97,0,1,2,1,3,0
29,2,3,698509.89,2,1,2,1,3,1
29,2,2,505210.23,2,0,2,1,3,0
36,2,1,309205.71,0,1,2,1,2,0
35,1,2,212832.72,0,1,1,1,3,0
43,2,1,678951.36,2,1,1,1,3,1
45,1,2,1164198.33,2,1,2,1,3,0
45,1,3,717958.89,4,0,1,1,1,1
40,2,2,356788.8,3,1,2,1,2,0
53,1,3,629511.75,1,0,4,0,3,1
31,2,4,335546.91,3,1,2,1,1,0
38,1,3,1979168.94,5,0,2,0,3,0
35,1,4,389270.07,3,0,1,0,3,0
51,2,2,1065117.15,0,1,1,1,1,0
40,2,3,683799.03,2,0,2,1,3,0
46,1,4,672739.83,4,0,1,1,1,0
36,2,1,343267.29,3,0,2,1,1,1
43,1,2,1363441.5,2,0,1,0,3,0
27,2,3,372373.02,1,0,2,0,1,0
30,1,3,913182.3,2,0,2,0,2,0
32,1,3,775894.5,2,1,2,1,3,0
45,1,3,2271404.52,0,1,1,1,2,1
29,2,2,222111,0,0,2,0,1,0
44,2,2,344302.29,4,1,2,1,2,0
53,2,4,970100.19,0,0,2,1,1,0
32,1,2,1065580.47,3,0,2,1,1,0
59,1,2,482559.03,1,0,2,0,1,0
30,1,3,922509.09,0,1,4,1,3,0
58,2,3,2424060.81,3,0,1,0,1,1
37,1,4,1996541.46,2,0,1,1,1,0
34,2,1,687248.28,4,0,1,1,1,0
26,1,3,102621.33,3,0,2,1,1,0
48,2,3,183396.96,1,1,2,1,1,0
28,2,4,1095102.99,1,1,2,1,2,0
49,1,2,734575.32,3,1,1,1,2,1
40,1,3,451543.32,2,1,2,1,1,1
42,2,1,744166.17,0,1,1,1,3,0
52,2,2,68841,5,0,1,1,2,1
32,2,3,251330.76,1,0,2,0,1,1
36,2,2,778218.66,0,1,2,0,1,0
36,2,3,1859643.09,4,1,1,1,3,1
40,2,3,84582,5,1,2,1,3,0
51,1,2,611047.26,4,1,2,1,1,0
65,2,1,173943,3,1,1,0,2,1
50,1,3,862445.25,4,0,1,0,2,0
26,2,4,465797.97,0,0,2,0,2,0
52,2,4,733424.4,0,1,2,1,1,0
56,1,3,549952.83,4,1,1,0,1,1
27,2,3,337885.92,3,0,1,1,2,0
42,1,2,563118.84,1,1,1,1,2,0
33,1,3,817175.7,4,1,2,1,2,0
39,2,3,840068.64,4,1,4,1,3,0
27,2,3,535340.88,1,0,1,1,1,0
49,1,4,446272.83,4,1,2,1,1,0
36,2,2,1280416.05,4,0,1,1,2,1
26,1,3,163269,2,1,2,1,1,0
41,1,2,358932.87,4,0,1,1,1,0
47,1,3,652980.69,1,0,2,1,1,1
30,1,3,1493428.5,2,0,1,1,1,1
42,2,3,1172386.44,1,0,1,1,2,0
40,2,2,95751,4,0,2,1,1,0
43,1,1,1451901.87,2,1,1,1,2,0
32,1,2,1078259.04,0,1,1,0,1,1
35,2,4,1433903.22,1,0,2,0,1,0
32,2,2,741359.79,1,1,2,1,1,0
48,1,2,658340.64,2,1,1,1,1,0
48,1,4,1240021.89,3,0,1,0,3,1
27,2,1,1131329.97,1,0,2,1,2,0
23,2,3,1170052.2,1,0,1,1,3,0
41,2,3,889192.89,4,0,1,1,2,0
46,1,4,854528.94,3,1,2,1,1,0
39,1,3,1580700.78,1,1,2,0,1,1
42,2,3,1520150.67,3,1,2,0,1,0
43,2,4,1108739.07,4,0,1,0,2,0
34,2,1,907568.01,3,1,1,0,3,0
46,2,1,1910251.08,3,1,1,1,1,0
51,2,1,38700,3,1,2,1,1,0
44,1,1,161805.87,5,1,1,1,3,0
46,2,1,23382,4,1,1,1,1,0
30,2,2,587307.96,1,1,1,0,2,0
52,1,3,246767.49,2,0,1,1,1,1
47,2,3,561534.57,4,1,1,0,1,1
27,1,2,1213336.17,1,0,4,1,3,0
31,1,3,358976.34,2,0,1,1,2,0
45,1,2,872338.32,3,0,1,0,2,0
34,2,4,1374986.25,3,0,2,0,1,0
30,2,2,1686268.98,1,1,2,0,1,0
42,1,1,1554615.36,3,0,1,0,1,0
28,1,3,127118.79,1,1,1,1,3,0
55,2,3,193887.81,4,0,2,1,1,1
56,1,2,956808.72,3,1,2,0,1,1
39,1,3,150477.57,3,0,1,1,1,0
50,2,2,1368189.36,3,1,1,0,1,0
29,1,3,787463.91,2,1,2,1,1,0
38,1,2,552077.37,3,0,2,1,2,0
31,2,1,522818.73,0,1,2,1,3,1
38,1,3,968814.81,0,1,2,0,1,0
41,1,3,953418.87,4,0,2,0,2,0
43,2,1,1511570.07,2,0,2,1,3,0
47,2,3,1296540.18,4,1,1,1,1,0
49,1,1,417194.64,2,1,4,1,3,0
48,2,1,1363239,1,1,2,1,2,1
40,2,4,1010340.09,3,1,1,1,2,0
35,2,3,711603.18,2,0,1,1,1,1
44,1,4,77823,3,1,2,0,2,1
27,2,2,1238471.46,3,0,2,1,1,0
41,2,1,823887.18,3,0,2,1,2,0
44,2,3,1876316.94,3,1,1,1,2,0
30,1,1,1008453.42,4,0,2,1,3,0
57,2,1,797462.19,3,0,1,0,1,0
49,1,3,554466.42,5,1,1,0,2,0
27,2,2,2381976.81,4,0,1,0,1,1
42,2,4,257139.9,1,1,2,1,1,0
42,1,3,806600.52,4,1,2,1,2,1
25,2,1,519324.21,1,1,2,0,1,0
54,2,3,461730.06,2,1,2,1,2,0
34,1,1,44838.36,4,0,2,0,3,0
45,2,2,308692.26,4,0,2,0,1,0
50,2,4,1412277.93,3,1,1,0,2,0
41,2,3,899230.05,2,1,1,1,3,0
28,1,2,1190064.78,5,0,1,0,1,1
45,2,3,1555203.6,1,1,1,1,1,0
45,2,1,450477.36,2,0,1,0,2,0
40,2,4,519287.13,4,1,1,1,1,0
45,2,2,738672.57,2,0,1,1,1,0
40,2,4,816476.4,1,0,2,1,1,1
40,2,1,276762.69,2,0,4,1,1,0
37,2,2,1025142.75,2,0,2,1,3,1
38,2,1,1586921.22,3,1,1,1,2,0
26,1,1,514523.16,1,1,2,1,2,0
34,1,2,242788.32,3,1,2,1,1,1
42,2,1,638246.61,3,0,1,0,3,0
38,2,2,628823.16,3,1,2,1,2,0
38,2,3,502738.65,2,0,2,1,2,0
45,1,3,2342574.81,4,1,2,0,1,0
39,1,4,560801.97,3,1,2,1,3,1
37,2,1,1510968.87,1,1,2,0,2,0
44,1,3,289296.9,0,0,2,0,2,0
29,1,1,695854.44,1,0,2,1,1,1
55,1,2,208058.4,4,1,2,1,1,0
47,2,4,22113,3,0,2,0,1,0
71,2,1,467363.16,1,1,2,1,2,1
30,1,2,37152,3,1,2,1,1,0
48,1,2,105133.23,1,1,1,0,2,0
32,2,3,523122.3,4,0,1,1,1,1
37,2,1,35379,3,0,2,0,1,0
39,1,4,792579.51,4,1,1,0,3,0
29,2,3,1403753.31,3,1,1,1,1,0
45,2,3,1793866.68,1,0,1,0,3,1
33,2,1,1887506.28,4,0,1,1,1,0
64,1,2,1331355.42,1,1,1,1,1,1
42,1,2,896109.12,0,1,2,1,2,0
32,1,4,1121211.45,4,1,2,1,1,0
30,2,2,1039262.76,4,0,2,1,1,1
50,2,3,456810.12,2,0,1,1,2,0
41,2,2,323648.01,1,0,2,1,3,0
41,2,2,714334.41,0,1,2,1,1,1
25,1,3,644848.38,2,0,2,1,1,0
36,2,2,370934.1,3,0,2,1,1,0
39,2,1,186180.3,1,1,1,1,2,1
69,1,3,1192134.96,4,1,1,1,1,1
32,2,1,430330.41,3,0,2,1,1,0
37,1,2,850780.98,2,1,2,1,2,0
51,2,4,142911,2,1,2,1,3,1
33,1,3,500238,3,0,1,0,2,0
49,2,1,800326.44,2,1,2,1,2,0
44,2,2,163161.27,3,1,2,1,1,0
47,1,4,1725170.49,3,1,2,1,1,0
50,1,2,799808.76,5,1,1,1,3,0
32,2,1,840064.14,1,1,2,0,1,0
39,2,1,243751.77,1,1,1,1,2,0
26,2,1,1005030.63,3,1,2,1,3,0
35,2,3,261016.92,1,1,1,0,1,0
34,2,3,1258082.01,1,0,2,0,3,0
34,2,4,942885.27,5,0,1,0,3,0
36,1,2,1039651.02,3,0,1,1,2,1
45,1,1,914062.59,2,1,1,0,3,0
32,1,2,944434.62,0,0,2,0,2,1
50,2,2,1448422.2,0,1,1,1,2,0
42,2,1,96291,3,1,2,1,2,0
61,2,3,14103,4,0,2,1,1,0
63,2,4,147672,1,1,2,1,1,0
47,1,2,1484509.68,2,1,1,0,1,0
50,2,1,428280.84,0,1,2,0,1,0
47,1,1,988716.51,3,0,1,0,2,1
56,2,2,1073503.89,1,1,2,1,1,1
26,1,1,5364,4,0,2,1,2,0
48,1,1,291093.3,3,1,2,1,2,1
30,2,1,1099250.64,3,0,2,1,3,0
38,2,3,63990,4,0,1,0,2,1
39,2,4,1429959.51,1,1,2,0,1,0
51,1,3,47124,4,0,2,1,3,0
55,2,2,18270,2,0,1,1,1,0
51,2,2,1685672.64,4,0,1,0,1,1
61,2,3,773266.95,2,0,2,1,3,0
35,1,1,28665,1,0,2,0,1,0
40,1,1,1250723.43,2,1,2,1,3,0
23,2,4,1402343.55,2,1,1,1,1,0
33,1,1,1023247.62,0,0,1,1,1,0
32,1,2,515401.47,3,0,2,1,1,0
55,1,2,479113.92,2,1,1,1,2,0
24,2,2,894362.22,1,1,2,0,2,0
34,1,4,407667.42,2,0,1,0,3,0
59,2,3,1755517.86,3,1,2,1,2,0
41,2,2,272543.4,1,1,2,1,3,0
41,1,2,647398.17,2,0,2,0,1,0
45,1,4,1187168.31,3,1,2,0,1,1
38,1,2,63117,1,1,2,0,1,0
58,2,1,1026088.38,3,0,1,1,1,1
31,1,3,209409.3,2,0,2,1,2,0
55,2,4,1272352.14,4,0,1,1,3,1
43,1,4,427884.93,3,1,1,1,1,1
51,1,3,899325.63,0,1,1,1,2,1
32,1,2,1375740.36,2,1,1,1,2,0
37,1,4,826441.92,3,1,1,1,2,0
42,2,3,140917.05,3,0,1,1,2,0
34,2,2,145584,1,0,2,0,1,0
34,1,3,774590.67,0,0,1,1,1,1
33,2,4,1151293.32,5,0,1,1,1,1
48,2,2,1258669.08,4,0,1,1,3,0
36,2,4,1027343.07,1,1,2,1,2,0
39,2,4,129051,3,1,1,1,1,0
34,1,4,927349.2,3,1,2,1,1,0
50,2,4,125928,3,0,2,1,2,0
35,1,1,1111186.17,3,1,2,1,1,1
37,1,2,92106,4,0,1,1,1,1
46,1,4,835843.59,1,1,2,0,1,0
30,2,3,1010681.64,3,1,1,1,3,0
35,2,4,136222.74,4,0,1,1,3,0
39,1,4,825963.84,3,1,1,1,2,0
62,1,4,58041,2,1,2,1,1,1
22,2,2,2287503.81,1,1,1,1,3,0
29,1,1,990983.7,4,1,1,1,1,0
39,1,4,647219.34,4,1,2,1,2,0
56,1,2,60201,2,0,4,1,3,1
46,2,2,501421.32,3,1,1,1,3,0
46,1,3,863212.59,5,1,1,1,2,0
37,2,4,639757.71,0,0,2,0,2,0
44,1,3,470150.73,4,1,2,0,1,0
36,2,4,1220278.41,3,0,1,0,3,1
33,2,4,694486.62,3,1,1,1,3,0
50,2,2,1632025.44,3,1,1,0,1,1
42,1,2,1542690.63,4,1,1,0,3,1
39,1,2,1044000.27,1,0,1,1,1,1
38,1,1,164493,1,1,1,0,3,0
31,2,3,318264.48,1,1,2,1,1,0
27,1,1,1482393.96,3,0,1,1,1,1
31,2,3,1576064.34,2,1,1,0,3,0
24,2,4,110961,2,0,2,1,3,0
26,2,3,133119,2,0,2,1,1,0
36,2,1,1114978.68,1,0,2,0,1,0
50,2,2,361147.95,3,1,1,1,3,0
25,2,3,737681.67,1,0,1,1,3,0
30,2,2,173367,1,0,1,0,3,0
64,2,1,640632.51,2,0,1,1,2,1
55,1,2,1027907.91,4,1,2,1,2,0
45,2,1,995588.73,1,0,1,1,1,1
34,2,1,1436987.61,2,1,1,1,1,0
36,1,4,397752.21,4,0,2,1,2,0
53,1,4,311877.81,1,1,2,1,2,1
37,2,3,1096435.71,2,1,2,1,3,0
39,2,4,710475.12,4,0,1,1,2,0
36,1,4,1011439.71,1,1,1,1,3,0
36,2,4,652189.95,1,1,2,0,1,0
43,1,2,807784.92,2,1,2,1,3,0
51,1,3,1589354.01,3,1,1,1,2,0
35,1,1,225346.5,2,0,4,0,1,1
41,2,1,1772084.16,5,1,1,0,1,0
29,1,3,372437.19,5,0,1,0,3,0
33,2,1,844309.8,5,1,1,0,3,0
41,2,3,192680.73,4,1,2,0,3,0
71,2,4,733365.36,4,1,1,1,1,0
43,2,4,1811800.26,0,0,1,1,3,0
50,1,2,576125.55,1,0,1,1,1,0
45,1,1,1252658.7,1,0,1,1,3,0
30,1,2,1695397.5,2,1,2,1,2,0
43,1,4,749407.14,3,0,1,0,1,0
45,2,3,327964.77,1,0,2,1,2,0
41,2,4,977622.12,2,0,1,1,2,1
69,2,1,248320.35,4,0,2,1,2,1
36,2,3,1076300.28,1,1,1,1,3,0
40,1,2,1056317.22,4,1,1,1,1,0
43,1,3,247639.86,4,1,2,1,3,0
42,1,2,328718.52,1,0,2,1,3,0
52,2,2,60975,3,0,2,1,3,1
48,1,4,1235310.21,5,1,1,0,3,0
30,1,4,697605.48,4,0,1,0,2,0
43,2,2,473678.73,4,1,2,1,1,0
36,1,3,677764.44,2,1,1,0,2,0
29,1,3,344108.25,4,1,4,1,1,0
44,2,2,827429.76,1,1,1,0,1,0
43,2,2,448276.77,1,0,1,1,3,1
48,1,2,555081.3,4,1,2,1,3,1
42,1,1,175950.09,3,0,2,1,2,1
43,2,1,654571.89,3,1,1,1,1,1
44,1,3,1345467.15,5,0,1,1,1,1
45,2,1,1165312.62,2,0,1,0,2,1
35,1,3,377304.84,3,1,1,0,1,0
49,1,1,22797,1,1,2,0,1,0
34,1,2,1392356.43,1,0,2,1,1,1
36,2,2,362737.44,2,1,2,1,2,0
49,1,4,110215.08,1,0,2,1,3,0
40,1,4,846119.7,3,1,2,0,1,0
36,1,1,1102536.45,4,1,2,0,2,0
31,2,4,521849.25,1,1,2,0,1,0
61,2,1,898664.76,2,1,2,0,2,0
32,2,2,1064147.94,4,0,2,1,1,0
46,1,3,329072.58,1,0,2,1,1,1
34,1,1,1129932.99,2,0,2,1,3,0
40,2,2,997319.34,4,0,1,1,3,0
37,2,2,136548,2,1,4,0,3,0
55,1,1,2074872.06,0,0,1,0,1,1
47,1,3,18648,3,0,2,1,1,0
51,2,2,710915.13,4,0,1,1,2,0
63,1,3,171036,4,0,2,0,1,1
29,2,3,598946.4,1,0,2,0,3,0
56,2,2,2377598.13,3,0,1,1,2,1
57,2,2,592914.24,1,0,2,1,1,0
42,2,4,1677481.74,4,0,1,1,2,1
26,1,2,1317297.6,4,1,1,1,1,0
50,2,2,108261,2,0,2,1,3,1
56,2,1,462681.9,4,1,1,0,1,0
65,2,3,465617.16,1,1,2,0,2,1
36,2,4,890523.54,0,0,2,0,1,0
40,2,3,1007119.62,1,1,1,1,2,0
33,2,1,1427370.57,3,0,1,1,1,1
24,2,4,576597.51,1,1,1,1,2,0
59,2,4,372493.62,3,1,1,1,3,0
55,1,2,524725.56,3,1,2,0,1,1
35,1,4,1008601.02,4,1,4,1,3,1
56,1,4,700197.57,1,0,2,1,1,0
44,2,2,270843.39,0,1,2,0,1,0
34,1,3,1448865.63,2,1,1,1,1,0
27,1,4,1351527.93,1,0,2,1,1,0
49,1,3,1524765.24,3,0,2,1,1,1
28,1,1,206364.33,4,0,2,1,3,1
35,1,4,4887,4,0,2,1,3,0
31,2,3,211210.2,1,1,2,1,1,0
63,1,2,145485,3,0,1,1,2,0
61,2,1,91278,3,0,2,1,3,1
53,1,3,563195.79,4,1,1,1,3,0
43,1,4,1061744.76,1,0,2,1,1,0
36,2,2,337956.84,3,0,1,1,1,0
34,2,1,1102909.59,1,0,1,1,2,1
38,1,4,1257036.03,4,0,2,1,2,0
43,1,4,899908.65,1,0,1,1,2,0
34,1,4,1953368.19,4,0,1,1,2,0
34,2,2,1279533.42,4,1,1,0,1,0
34,2,1,9252,4,1,2,1,1,1
46,2,1,1457375.76,3,0,1,0,1,0
37,1,4,747170.73,0,1,2,1,1,0
37,1,1,480472.92,2,1,2,0,2,0
36,1,3,1176083.28,4,0,1,1,2,0
57,1,2,971793,2,0,1,1,2,1
38,1,1,969178.32,3,0,2,1,3,0
51,2,2,1237787.64,0,0,4,1,3,1
22,2,2,1161388.08,1,0,1,1,1,1
38,2,3,2243579.94,3,0,2,1,2,0
33,2,3,460384.02,2,0,2,0,1,0
27,1,2,46274.22,4,0,1,1,1,0
50,2,2,231966.36,3,0,2,1,3,1
39,2,3,57093.48,3,0,1,0,3,0
32,1,3,292822.29,0,1,2,0,2,0
50,1,3,331029.09,2,1,2,1,2,0
57,2,4,924378.03,0,1,1,0,3,0
40,1,1,133551,0,1,2,0,2,0
36,2,1,611403.66,3,1,1,1,2,1
50,2,3,1170172.98,5,0,1,0,3,0
66,2,1,844839.9,1,0,1,1,1,0
50,1,2,1598031.9,3,0,1,1,1,0
39,2,4,518516.1,4,1,1,0,1,0
40,2,3,1023163.29,2,1,1,0,1,0
39,2,2,371552.22,2,1,1,0,1,0
42,2,2,11358,4,1,2,0,2,0
30,1,2,473577.93,3,0,2,1,3,0
31,1,2,532106.1,5,0,1,1,3,0
54,2,4,890563.23,5,0,1,1,1,0
41,1,3,929607.12,3,1,2,1,2,0
52,1,2,1185427.08,5,1,1,1,1,1
56,2,2,1604278.53,2,1,1,0,1,0
50,1,2,822955.86,4,1,2,1,3,0
42,2,2,2280600.81,3,0,1,0,2,0
34,1,3,712067.76,4,0,1,0,1,0
48,2,2,1448294.85,2,0,2,1,1,1
38,2,4,53523,2,1,2,1,3,1
43,2,1,1655754.3,2,1,2,1,2,0
49,2,3,994768.11,4,0,1,0,2,0
32,2,1,1231575.48,2,1,2,1,2,0
64,1,2,1361642.49,4,0,2,1,3,1
41,2,3,1688991.21,1,1,1,1,2,0
45,2,3,1282137.93,4,0,2,1,2,0
47,1,2,996452.46,3,1,2,1,1,0
52,2,1,1082034.81,0,1,1,1,1,0
40,1,4,265568.31,0,0,2,1,1,0
41,2,4,1227252.06,2,0,2,1,1,1
35,2,2,1101278.79,3,0,2,1,1,0
44,2,4,1353215.34,2,0,2,1,1,0
36,1,3,606410.01,4,0,1,1,1,0
29,2,1,138222,3,1,2,0,1,0
40,1,4,1507798.44,3,0,2,0,1,0
36,2,1,1646895.78,0,0,2,1,1,0
53,1,1,172653.75,1,0,1,0,1,1
55,1,3,946498.23,4,0,1,1,1,1
27,1,3,795267.72,3,1,1,1,1,0
49,1,2,1534957.56,3,1,1,0,1,1
66,1,3,1144627.2,1,0,1,0,3,1
57,1,1,80829,1,1,1,0,1,0
26,2,1,462215.61,3,0,2,1,2,0
40,1,2,1074461.04,4,0,2,1,1,0
44,2,1,198611.37,4,1,2,1,1,0
32,1,3,872418.33,1,1,2,1,1,0
41,2,4,1414701.27,1,1,2,0,1,0
43,2,1,542539.35,3,1,2,0,3,0
43,2,4,578212.02,2,0,2,1,1,0
29,1,2,1505943,0,1,4,1,2,0
42,2,3,159156,1,0,4,1,3,0
48,2,4,1155197.34,3,1,1,1,1,0
34,1,3,1153920.87,0,1,1,1,1,0
38,2,3,277501.86,3,1,4,0,1,0
51,1,2,1407375.81,4,0,1,1,1,0
28,2,3,754959.51,3,0,2,1,3,0
39,2,4,2039554.35,0,0,2,1,2,0
54,1,3,50355,2,1,2,1,1,1
31,1,3,1466024.31,0,0,1,0,1,0
32,1,4,736627.68,2,1,2,1,2,0
